"","x","y"
"1019","funky",0.626854214
"1020","funny",-3.278999397
"1021","funny a",-1.498190259
"1022","furthermost",-2.361601177
"1023","fussy",-2.04857128
"1024","futile",-1.301689719
"1025","futurisitic",0.149490305
"1026","fuzzy",-0.481210732
"1027","g funk",-4.335720653
"1028","gala",4.094085297
"1029","game",0.118575797
"1030","garden variety",-1.725369796
"1031","gaudy",-2.214377823
"1032","gay",-2.328115682
"1033","geeky",-2.713888652
"1034","genealogical ",5.143462982
"1035","general",1.694551547
"1036","generic",-0.641415388
"1037","generous",-0.387632291
"1038","genetic",-0.021432318
"1039","genious",-0.90205712
"1040","genre breaking",-3.223557826
"1041","gentle",-2.041236367
"1042","genuine",-1.340310886
"1043","germ free",-0.829018314
"1044","ghastly",-6.8406648
"1045","giant",-1.332860417
"1046","giant name",-3.386871722
"1047","giddy",-3.812330747
"1048","gifted",2.222515635
"1049","gigantic",-1.448271174
"1050","gimmicky",-0.201672575
"1051","gin soaked",-8.844443095
"1052","glad",-1.328145042
"1053","glazed eyed",-2.305168758
"1054","global",2.318599891
"1055","globe hopping",-0.191913099
"1056","gloomy",-1.070899538
"1057","glorious",-2.982088831
"1058","glossy",2.27914912
"1059","go kart",0.058440118
"1060","god knows what",-2.363375009
"1061","golden",-0.147257787
"1062","good",1.872093066
"1063","good intentioned",-4.153739947
"1064","good natured",-1.529871867
"1065","gorgeous",-0.762818381
"1066","gothic",-1.359644895
"1067","graceful",2.323095916
"1068","gradual",0.722203089
"1069","grand",1.685850753
"1070","grandiose",-2.041933307
"1071","graphic",2.997276769
"1072","graphic intense",2.057156214
"1073","grateful",-1.643372676
"1074","gratuitous",-4.414892129
"1075","grave",-2.560656736
"1076","gray",-0.155585938
"1077","greasy",-2.787016979
"1078","great",1.554025746
"1079","great ",5.725611909
"1080","greatest",1.001279535
"1081","greedy",-3.49104561
"1082","green",0.706893392
"1083","greenish",-0.587504641
"1084","grey",-1.16216027
"1085","grid",3.991013511
"1086","grilled",0.800085837
"1087","grilled cheese",-0.76661539
"1088","grim",-3.672079987
"1089","grimy",-3.586300956
"1090","grisly",-4.035710444
"1091","gritty",-1.786573713
"1092","gross",-0.923561115
"1093","gross out",-3.018661335
"1094","grotesque",-3.193929824
"1095","ground up",0.88847962
"1096","gruff",-2.129954873
"1097","gruff voiced",-3.00223651
"1098","guilty",-2.819015388
"1099","gut busting",-1.446769981
"1100","gutless",-3.583301804
"1101","hackneyed",-1.186503236
"1102","hairy",-1.083803756
"1103","half bad",-3.923752031
"1104","half done",-2.330271491
"1105","half drunk",-3.529732385
"1106","half expected",-2.092239242
"1107","half naked",-4.168312081
"1108","half shark",-2.401642053
"1109","half time",1.447418281
"1110","hand operating",-0.068348705
"1111","hand polished",3.355435019
"1112","hand wash",6.448068401
"1113","hand washing",2.651766495
"1114","hand written",1.885271905
"1115","handicapped",4.098568449
"1116","hands down",0.867237846
"1117","hands free",4.22463443
"1118","handsome",-2.273353366
"1119","handy",0.482398351
"1120","hang ups",-0.693221221
"1121","hap hazard",-2.503857729
"1122","haphazard",-2.77042966
"1123","happy",0.172701222
"1124","hard",0.427162343
"1125","hard anodized",-4.267362306
"1126","hard anodizing",5.949099149
"1127","hard bound",0.924659055
"1128","hard core",-2.640727266
"1129","hard drive",1.899641486
"1130","hard hitting",-1.17247698
"1131","hard nosed",-0.578122966
"1132","hard pressed",-1.000681377
"1133","hard to reach",2.318762614
"1134","hard working",1.774926336
"1135","harddrive",0.339835528
"1136","hardy",0.113001161
"1137","harsh",-3.058291175
"1138","hateful",-1.078022128
"1139","haunting",-2.40682063
"1140","head bobbing",-2.932162433
"1141","head knodding",1.593777207
"1142","head nod inducing",1.498581959
"1143","head to head",-0.354744844
"1144","headache inducing",-4.567827213
"1145","healthy",0.767805105
"1146","heart beat",-0.979587874
"1147","heart to heart",-1.996926273
"1148","heartfelt",0.742463442
"1149","hearty",1.101077305
"1150","heavenly",-0.866135762
"1151","heavily weighted",-0.580275766
"1152","heavy duty",5.452733174
"1153","heavy weight",2.665748479
"1154","heavyish",0.468096215
"1155","hectic",2.214486407
"1156","heedless",-2.55719445
"1157","hefty",-1.582812612
"1158","helpful",3.225888645
"1159","heroic",1.017527731
"1160","hesitant",-0.383972462
"1161","hideous",-2.660433529
"1162","high ceiling",3.33897513
"1163","high ceilinged",-1.025713256
"1164","high dollar",-1.283759588
"1165","high end",1.902434045
"1166","high energy",4.695047975
"1167","high mounted",2.245829164
"1168","high performance",7.589668325
"1169","high profile",0.728916606
"1170","high quality",4.655104948
"1171","high resolution",4.297318775
"1172","high sounding",-3.383816876
"1173","high speed",3.212413475
"1174","high tails",-3.173582501
"1175","high up",-3.241447258
"1176","high vocabulary",0.491697768
"1177","higher",2.334121018
"1178","highway sign",-0.549412377
"1179","hilarious",-3.326690553
"1180","hip hop",-1.437848431
"1181","historical",1.576509335
"1182","hit making",-1.810430587
"1183","ho",-1.32026823
"1184","ho hum",-2.13133813
"1185","holy",-1.613546778
"1186","home cooked",3.727262998
"1187","home made",-1.401308309
"1188","home office",4.892195015
"1189","homeless",-1.442187746
"1190","honest",-1.437485258
"1191","honorable",-0.706023841
"1192","hook addicted",-11.64104674
"1193","hook up",2.090799578
"1194","hooked",-1.207352676
"1195","hooting ",-0.180488645
"1196","hop ified",-30.16008467
"1197","hopeful",-1.361976867
"1198","hopeless",-2.354326055
"1199","hopped up",-3.45315781
"1200","horizontal",4.65697617
"1201","horny",-1.989592949
"1202","horrendous",-3.524525352
"1203","horrible",-4.111615433
"1204","horrid",-1.308297211
"1205","horrific",-0.660792431
"1206","horrifying",-2.99686013
"1207","horror",-2.339507444
"1208","hospitable",0.598307971
"1209","hostile",-3.979880793
"1210","hot",0.467301413
"1211","hot rod",-0.906656244
"1212","hotel room",1.233568756
"1213","hourly",3.319453658
"1214","hubristic",-3.464395752
"1215","humanistic",-0.38000471
"1216","humble",-2.978771542
"1217","humid",1.757722533
"1218","humongous",-1.95909323
"1219","humorous",-1.680708659
"1220","hungry",-1.839411089
"1221","hushed",-3.043750975
"1222","hydrated",3.065280776
"1223","hydraulic",3.777729354
"1224","hyper threading",4.681867349
"1225","hyperactive",-1.093799116
"1226","hypersensitive ",-1.781044385
"1227","hypersexual",-4.30317863
"1228","hypnotic",-5.571075775
"1229","hypocritical",-0.575014783
"1230","hysterical",-0.675078863
"1231","ical",1.902094557
"1232","ice maiden",-0.958023354
"1233","icy",1.645462959
"1234","id",3.520571185
"1235","ideal",2.567927248
"1236","idealistic",-2.095244256
"1237","identical",-0.027062599
"1238","idiotic",-3.844860234
"1239","idle",-2.850575822
"1240","idyllic",2.336522216
"1241","ignorant",-4.528385843
"1242","ill",-1.597837776
"1243","ill advised",-3.22629089
"1244","ill fated",-0.889648364
"1245","ill fitting",-1.968648765
"1246","ill prepared",-0.928627351
"1247","ill tempered",-2.376621984
"1248","illegal",-1.874674873
"1249","illegitimate",-2.594600919
"1250","illogical",-2.698025721
"1251","imaginable",0.658637231
"1252","imaginative",2.128852634
"1253","imagineable",-1.729048878
"1254","imaginitive",-1.508101694
"1255","immaculate",1.693721076
"1256","immature",3.106705918
"1257","immediate",2.111730498
"1258","imminent",-1.303905909
"1259","impatient",-0.704342008
"1260","impeccable",3.10440987
"1261","impenetrable",-2.508552505
"1262","imperfect",-0.584089152
"1263","impervious to cold",0.207607488
"1264","implacable ",-2.358726695
"1265","implausible",-2.484886691
"1266","important",2.619825512
"1267","impossible",-0.104575973
"1268","impotent",-2.431213669
"1269","imprecise",-0.068779892
"1270","impressive",1.602444955
"1271","impulsive",-2.196758739
"1272","in between",-0.120812922
"1273","in dash",4.40083198
"1274","in demand",2.306557781
"1275","in depth",4.022559063
"1276","in flight",2.565661886
"1277","in graved",14.96060991
"1278","in house",4.660690702
"1279","in room",9.747077076
"1280","in tune",-0.770542498
"1281","in your face",-2.368210228
"1282","in your face everywhere you turn",-5.357511979
"1283","inaccurate",0.398428654
"1284","inadequate",-0.061399041
"1285","inane",-3.114149326
"1286","inappropriate",-0.814206375
"1287","inappropriate for children",-2.23264641
"1288","inattentive",-2.810418756
"1289","inaudible",0.149871646
"1290","incapable",-1.965241112
"1291","incendiary",-1.169588211
"1292","incoming",3.509922261
"1293","incommunicative",-2.434485307
"1294","incompatible",-0.698384877
"1295","incompetent",-0.534018984
"1296","incomplete",0.860139739
"1297","inconvenient",-0.154892016
"1298","incorrect",-0.618108394
"1299","incredible",0.388129597
"1300","independent",2.782973633
"1301","indifferent",-1.7497515
"1302","indigenous",1.179831285
"1303","indirect",1.017800761
"1304","indistinct",-1.209411726
"1305","individual",3.153109021
"1306","indomitable",0.190488043
"1307","indoor",4.07784543
"1308","indulgent",-2.462171436
"1309","industrial",3.191154249
"1310","industry standard",6.422433617
"1311","inefficient",0.545898399
"1312","inept",-4.043547648
"1313","inescapable",-2.403393747
"1314","inevitable",-1.398901886
"1315","inexcusable",-2.597099283
"1316","inexhaustible",-1.0241959
"1317","inexpensive",3.115550967
"1318","inexperienced",-0.093375159
"1319","inexplicable",-3.565410872
"1320","inexpressible",-1.219613551
"1321","inextricable ",-1.858959532
"1322","infamous",-2.787791258
"1323","infectious",1.588616601
"1324","infinite",0.591055865
"1325","inflexible",-1.035425746
"1326","influential",0.727355387
"1327","informal",2.957485664
"1328","informative",3.97916418
"1329","infrared",4.727623421
"1330","ingenious",1.607074661
"1331","ingenuous",-0.980967499
"1332","inherent",0.763630022
"1333","initial",3.15120971
"1334","innate",-0.340051227
"1335","inner",1.128995491
"1336","innocent",-2.286047113
"1337","innocuous",-3.119725892
"1338","innovative",6.279829715
"1339","innumerable",-0.674536765
"1340","inoffensive",-2.033562726
"1341","inoperable",0.42169975
"1342","inoperative",-0.241071776
"1343","inopportune",-1.779844423
"1344","inquiring",-1.075069816
"1345","inquisitive",-0.967680298
"1346","insane",-3.204608736
"1347","insecure",-1.507822806
"1348","insightful",1.914859739
"1349","insignificant",-1.257427496
"1350","instinctive",-2.218378405
"1351","instructional",7.997923822
"1352","instrument panel",5.293086209
"1353","instrumental",2.448980106
"1354","insufficient",-0.265525035
"1355","insulting",-2.02087178
"1356","intact",-0.486952297
"1357","intangible",1.802985441
"1358","intellectual",2.530660547
"1359","intelligent",1.920301177
"1360","intense",0.551080085
"1361","intensive",2.356374283
"1362","intentional",-0.130403094
"1363","interesting",1.409389096
"1364","interference free",3.851728353
"1365","intergalactic",-0.592138489
"1366","intergenerational",1.225853241
"1367","interior",2.925787861
"1368","interminable",-1.118311896
"1369","intermingled ",-0.923995737
"1370","intermittent",0.641053039
"1371","internal",2.605257045
"1372","international",4.210521403
"1373","international gourmet",6.901736813
"1374","interstate",2.108514965
"1375","intimate",-0.572082147
"1376","intoxicated",-2.859934197
"1377","intoxicating",-1.167907958
"1378","intricate",0.100222059
"1379","intriguing",1.681352232
"1380","intrinsic",2.784959145
"1381","introductory",3.891762388
"1382","introspective",-0.329614185
"1383","intrusive",0.040151589
"1384","intuitive",3.615736895
"1385","invective",-3.115680397
"1386","inventive",1.204754832
"1387","inverted",0.943679069
"1388","investigative",1.635109965
"1389","invincible",-3.165232284
"1390","invisible",-0.621209753
"1391","inviting",2.224891272
"1392","ironic",-2.417205763
"1393","irregular",0.00733104
"1394","irrelevant",-1.592155691
"1395","irreverent",-1.120806986
"1396","irritating",-0.193563806
"1397","isolating",0.132236198
"1398","italic",0.357405909
"1399","ive",-1.826975197
"1400","jaded",-3.090790619
"1401","jae supreme",7.678060635
"1402","jam packed",2.319649584
"1403","japanese flavored",-0.341501807
"1404","japanese made",-0.106902319
"1405","jaw dropping",-0.312918762
"1406","jay z",-2.600342499
"1407","jay z's",-2.493456475
"1408","jazz kissed",11.08438279
"1409","jazzy",0.087664082
"1410","jealous",-2.894962863
"1411","jittery",-1.562307327
"1412","joint",3.549309998
"1413","jolly",2.398963663
"1414","joyous",1.147400174
"1415","joystick like",-2.160218963
"1416","jubilant",-1.200230788
"1417","judicial ",-1.018865967
"1418","judicious ",-1.377517056
"1419","jumperless",0.879410731
"1420","junior",2.646766074
"1421","just released",0.935304663
"1422","juvenile",0.99464435
"1423","k y",3.744689897
"1424","karmic",-0.498348309
"1425","keen",-0.65869991
"1426","kentucky",2.544573024
"1427","ker klunk",-4.768267259
"1428","key able",2.636208583
"1429","keyboard crafted",30.73891222
"1430","keyboard style",2.868331245
"1431","keyless",6.887583571
"1432","kick it",-0.076775476
"1433","kicky",-1.888935322
"1434","kid flick",-3.543903831
"1435","kids we",0.764830469
"1436","kindly",-0.393564975
"1437","king size",7.045871929
"1438","king sized",2.576033734
"1439","kitty",-2.172762592
"1440","knob like",-3.600044264
"1441","knowledgeable",4.250431294
"1442","krs one",-5.384931325
"1443","kung fu",-4.872824761
"1444","kx tga",12.41278441
"1445","laborious",-0.401250728
"1446","lack there of",-1.58411193
"1447","lackadaisical",-2.09792953
"1448","laden",-2.892923983
"1449","ladylike",-2.217960647
"1450","laid back",-0.057369599
"1451","lake view",10.61425881
"1452","lame",-2.922464606
"1453","land office",2.410686352
"1454","languishing",-1.688915319
"1455","large",2.447400409
"1456","last",2.297600069
"1457","last minute",1.512943696
"1458","latch key",-2.39191559
"1459","late",0.886058887
"1460","late night",-0.809640198
"1461","latent",0.536975684
"1462","lateral",0.236967134
"1463","laugh out loud",-1.473216002
"1464","laughable",-2.318505637
"1465","lavish",-1.897691633
"1466","lax",2.088626327
"1467","lazy",-1.192009581
"1468","lb ft",4.872558775
"1469","lead single",-0.638824719
"1470","leaden",-2.501748105
"1471","lean",-2.052080738
"1472","leather wrapped",8.364523172
"1473","left back",-0.828343397
"1474","legal",1.696737131
"1475","legendary",0.04429369
"1476","legged",-1.231808729
"1477","legible",2.049372892
"1478","legitimate",-1.466473266
"1479","leisurely",0.90367787
"1480","lengthy",-0.650367462
"1481","less expensive",3.172521462
"1482","less formal",1.61165375
"1483","less than",1.544187839
"1484","less than customer focused",-4.17636254
"1485","less than desireable",-2.035022395
"1486","less than reliable",-2.398657506
"1487","less than substantial",-2.307442208
"1488","lesser known",1.030768388
"1489","lethal",-2.477236513
"1490","letter perfect",-1.395696111
"1491","liberal",-0.665866685
"1492","life style",0.364128699
"1493","lifeless",-4.752370321
"1494","lifelike",1.78338726
"1495","light hearted",-0.744452151
"1496","light weight",6.493251244
"1497","lighted",2.144194637
"1498","lighter colored",0.123457424
"1499","lighthearted",0.590548756
"1500","lightning fast",3.221286774
"1501","likeable",-2.192617399
"1502","likely",-0.180258092
"1503","lilliputian",-1.646921796
"1504","line up",1.569067397
"1505","linear",2.668747137
"1506","lint free",1.740972384
"1507","listenable",-0.873949956
"1508","lite on",7.217384537
"1509","literal",-1.442149618
"1510","literary",0.016950869
"1511","literate",0.524488386
"1512","liveable",0.342691734
"1513","lively",1.618907918
"1514","liven up",1.215283671
"1515","liveried",-2.181699487
"1516","living",0.463926832
"1517","lo fi",-0.144811817
"1518","loathsome",-3.105505295
"1519","local",2.242578526
"1520","lock ups",-0.923971927
"1521","locking",0.230409524
"1522","lofty",-0.212532971
"1523","logical",0.160132558
"1524","lone",-2.428984837
"1525","lonely",-1.931483622
"1526","long",1.08357769
"1527","long distance",-0.024234143
"1528","long lasting",2.106384899
"1529","long running",-1.772339898
"1530","long standing",1.723265652
"1531","long term",1.971779248
"1532","long time",0.88393418
"1533","long winded",-0.644287567
"1534","longish",-1.87935913
"1535","look alike",-1.424806696
"1536","loony",-2.946464146
"1537","loop back",0.232260223
"1538","loopy",-2.726762269
"1539","loose",-1.304876359
"1540","lopsided",-1.680528263
"1541","lotus like",1.261155142
"1542","loud",-1.445525523
"1543","loud mouth",-3.070625396
"1544","lousy",-1.112860421
"1545","lovable",-1.819790909
"1546","love hate",-1.662682717
"1547","loveable",1.966032334
"1548","lovely",0.808351298
"1549","loving",-0.769245152
"1550","low",1.764297668
"1551","low abrasive",-2.297947507
"1552","low bass",2.233406696
"1553","low budget",-1.578385213
"1554","low cost",3.443282964
"1555","low drums",1.380766284
"1556","low end",2.679053515
"1557","low flying",-1.074900895
"1558","low frequency",2.759092581
"1559","low grade",0.382618497
"1560","low key",-0.323619336
"1561","low keyboard",6.130361106
"1562","low piano",3.110768549
"1563","low profile",3.543283637
"1564","low rent",-1.287410644
"1565","low speed",4.278166708
"1566","lowbump bump bump bump bump bump bumpbumpbumpbump lowbump",5.622470722
"1567","lower ",0.899527089
"1568","lower cost",5.927999862
"1569","lower priced",2.238381107
"1570","lowly",-3.682615331
"1571","loyal",-0.845416673
"1572","luaus",2.467554875
"1573","lubricious ",-2.773264999
"1574","lucid",0.385201026
"1575","lucious",-2.045013064
"1576","lucky",-0.093678829
"1577","ludicrous",-0.583025718
"1578","ludicrously priced",-3.027244836
"1579","lumbar",2.332474007
"1580","lunar",1.383674957
"1581","luscious",-0.335896403
"1582","lush",1.686096883
"1583","luxurious",3.315020963
"1584","lyric",-1.189104334
"1585","lyrical",-1.162687889
"1586","m i n d",0.625047574
"1587","mad",-2.957220114
"1588","mad man",-1.794642767
"1589","maddening",-1.806893042
"1590","magical",-1.69936152
"1591","magnetic",1.302607381
"1592","magnificent",-1.178799004
"1593","mail room",2.641711967
"1594","main",0.912843614
"1595","major",1.336178491
"1596","maladjusted",-2.677351744
"1597","male",-1.921449456
"1598","malicious",-0.446957806
"1599","man",0.235998011
"1600","man type",-1.579784775
"1601","manageable",2.137755071
"1602","manifest",-1.651684362
"1603","manly",-0.243592469
"1604","manned",-1.241530177
"1605","manual",3.942840354
"1606","marginal",-2.78742717
"1607","marital ",0.98986842
"1608","maroon",-0.719426522
"1609","marvellous",-0.496703556
"1610","marvelous",0.868533519
"1611","mary",2.294848323
"1612","mass market",2.334260367
"1613","mass marketed",-1.466138045
"1614","master chef",4.474602683
"1615","masterful",-1.524962233
"1616","masterly",-1.60404523
"1617","materialistic",-3.424926173
"1618","maternal",-0.63281368
"1619","matey",-0.912818351
"1620","matte finished",0.536231647
"1621","mature",-1.351264492
"1622","maximum",2.591477458
"1623","maximus",-1.477572362
"1624","mean spirited",-4.687555913
"1625","meaningful",0.841488883
"1626","meaningless",-2.514849521
"1627","meaty",-1.316006229
"1628","mechanical",1.465603705
"1629","media eject",-0.201843894
"1630","medical",2.072214708
"1631","mediocre",-1.147433067
"1632","medium gray",0.796815524
"1633","medium high",3.545236146
"1634","medium low",1.902227282
"1635","mega high",-0.802506362
"1636","mega star",-1.234131703
"1637","mega success",-0.722644639
"1638","melancholic",-0.997573118
"1639","mellow",-0.803536162
"1640","melodic",0.392838798
"1641","melodramatic",-2.348482107
"1642","melted looking",-2.694656258
"1643","memorable",1.821870034
"1644","mental",-0.187653634
"1645","mere",-2.189150638
"1646","merry",-1.580566556
"1647","messy",-4.277530146
"1648","metalish",-2.551784467
"1649","metallic",0.334283658
"1650","metaphoric",-3.140531595
"1651","metaphorical",-2.547703829
"1652","meteorological",2.748991241
"1653","meticulous",-0.270789673
"1654","mic",1.102923875
"1655","mid",1.245660226
"1656","mid album",-1.668459062
"1657","mid call",-2.156538857
"1658","mid eastern",-1.537349285
"1659","mid evil",-1.240614154
"1660","mid line",0.633442561
"1661","mid range",3.848268848
"1662","mid size",5.956292409
"1663","mid sized",6.975153826
"1664","mid strip",-1.509410769
"1665","middle aged",-1.821168364
"1666","middle class",-4.33457499
"1667","middle eastern",1.580220533
"1668","middle of the pack",1.757519316
"1669","middling to weak",-14.02369563
"1670","midweek",2.839132629
"1671","mighty",-3.516102983
"1672","migrant",-0.897279501
"1673","mild",-4.295013365
"1674","military",-0.702395932
"1675","millenial",-3.773396833
"1676","mimic",1.089925059
"1677","mind boggling",-0.871726665
"1678","mind numbing",-1.548670473
"1679","mine",0.219397069
"1680","mini bar",14.73277011
"1681","mini bio",-1.298898618
"1682","mini conflict",-4.009424471
"1683","mini suite",5.158981737
"1684","mini van",1.14452246
"1685","minimal",0.541279434
"1686","minimum",2.598369428
"1687","minor",0.256301024
"1688","miraculous",-2.240789637
"1689","mirror like",-0.248692533
"1690","mis advertised",-2.430212128
"1691","mis match",-3.847950537
"1692","miscellaneous",1.209098153
"1693","mischievous",-3.434638491
"1694","miserable",-5.745564438
"1695","misguided",-4.478626349
"1696","mish",-2.049467166
"1697","mish mash",-1.960278988
"1698","misogynistic",-5.285632573
"1699","missing man",-1.16785888
"1700","mobile",1.618361448
"1701","modeling",2.682350721
"1702","moderate",-1.262806564
"1703","moderately priced",4.53919
"1704","modern",0.227162499
"1705","modern day",-0.173380921
"1706","modern type",-2.433902982
"1707","modest",-0.523330619
"1708","modular",5.096959171
"1709","moist",-0.1531828
"1710","moldy",-2.228120487
"1711","momentary",-2.350207248
"1712","monetary",0.17416955
"1713","money flashing",-3.483598695
"1714","mono syllablistic",-5.758351062
"1715","monolithic",-0.717428173
"1716","monotone",1.686377321
"1717","monotonous",-2.29162023
"1718","monstrous",0.243683832
"1719","monumental",2.404460208
"1720","mood setting",-0.217535425
"1721","moody",0.240043109
"1722","moot",0.003732881
"1723","moral",-2.058266303
"1724","morbid",-4.431315635
"1725","more than palateable",25.61695629
"1726","moss covered",-1.379735327
"1727","most used",1.411193036
"1728","mother in",-0.483690366
"1729","motor driven",3.663111067
"1730","mountainous",0.264090177
"1731","mournful",-1.874317298
"1732","mouth watering",4.029642103
"1733","movable",-0.140165385
"1734","movie watching",-0.234977774
"1735","much admired",-1.710283943
"1736","much used",-1.378005224
"1737","muddy",2.051096321
"1738","multi bar",4.154612815
"1739","multi button",-0.382493826
"1740","multi colored",2.869516746
"1741","multi handset",1.713365974
"1742","multi line",2.938006527
"1743","multi link",6.585284632
"1744","multi shade",5.48011791
"1745","multi syllabalistic",8.265511225
"1746","multi syllabic",-0.238315567
"1747","multi syllable",-2.171699665
"1748","multi task",6.871068523
"1749","multi tasking",4.560975209
"1750","multi tasks",2.245789439
"1751","multiple",3.046164229
"1752","multisyllable",-1.559483395
"1753","mundane",0.710920061
"1754","mural sized",0.862211478
"1755","murderous",-3.574469505
"1756","muscle car",0.348306964
"1757","muscular",-1.515520567
"1758","musical",2.073773076
"1759","must have",1.484250255
"1760","mute",0.229033828
"1761","muteable",-4.829670931
"1762","mutual",0.06406942
"1763","myriad",0.69553043
"1764","mysogonystic",6.092293759
"1765","mysterious",-1.265640039
"1766","mystic",-1.521186327
"1767","mystical",-0.088839308
"1768","mythical",-1.640973976
"1769","n a s",-3.508508507
"1770","naive",-1.835667307
"1771","naked",-2.333487794
"1772","name plate",2.132226685
"1773","nameless",-3.134817755
"1774","nana mamma",-2.350270077
"1775","narrow",1.14510452
"1776","nas like",-1.651871769
"1777","nasal",-1.780872751
"1778","nasty",-5.460098693
"1779","natical",2.199056216
"1780","national",3.453554191
"1781","nationwide",2.646855866
"1782","native",3.0645608
"1783","natural",1.784824145
"1784","naughty",-1.367086913
"1785","nauseous",-3.103525714
"1786","navigational",4.48357714
"1787","near classic",-2.448282523
"1788","near cult",-1.760414324
"1789","near perfect",2.233144877
"1790","near silence",-0.968749755
"1791","nearby",2.000909591
"1792","neat",0.753889599
"1793","neat freak",-1.042901955
"1794","neccessary",-0.264408674
"1795","necessary",2.693112122
"1796","needless",-1.390135121
"1797","negative",-0.724264099
"1798","negligent",-1.097592938
"1799","negligible",2.337578726
"1800","nekkid",-2.956064033
"1801","neptunes blessed",10.41722257
"1802","nerd like",-0.28374438
"1803","nervous",-0.455093685
"1804","net",2.798469911
"1805","neurotic",-3.783522607
"1806","neutral",-0.294922107
"1807","new",3.586298998
"1808","new age",0.52186659
"1809","new classic",3.503423047
"1810","new style",1.155676507
"1811","new this year",6.583224285
"1812","newfound",-1.661491858
"1813","newly rich ",-5.268841282
"1814","next",2.36437329
"1815","next door",-1.885912151
"1816","ni cad",3.024622403
"1817","ni cads",-0.870006104
"1818","ni cd",4.695170748
"1819","ni cds",0.525575722
"1820","nice",3.201086399
"1821","nice looking",1.002445705
"1822","nice sounding",0.537103537
"1823","nicely finished",3.448541368
"1824","nicely tuned",-0.381559976
"1825","nighttime",1.309584901
"1826","nine piece",1.643078667
"1827","nit picky",-1.239197517
"1828","no fault",-1.554262393
"1829","no holds barred",0.240826062
"1830","no name's",-1.31360837
"1831","no no",-3.291660704
"1832","no one",-0.625031805
"1833","no questions asked",2.92696311
"1834","noble",-0.83715557
"1835","noisy",1.012171464
"1836","non adjustable",4.626314306
"1837","non agricultural",-0.453995916
"1838","non apple",-1.995681285
"1839","non calibrated",2.327003322
"1840","non chemistry",3.286284855
"1841","non communicative",-2.023745769
"1842","non corrosive",4.122085745
"1843","non descript",1.49360325
"1844","non ecc",5.05207373
"1845","non existant",-1.470719654
"1846","non existent",-2.696061277
"1847","non functional",-0.001572398
"1848","non functioning",0.32779937
"1849","non gourmet",1.311177506
"1850","non linear",2.707141874
"1851","non monorail",7.473998907
"1852","non natural",-0.555180395
"1853","non proprietary",3.136231767
"1854","non retired",-0.786601354
"1855","non skid",7.794045038
"1856","non slip",9.93685763
"1857","non smoking",13.52619435
"1858","non stick",5.652261519
"1859","non sticks",1.45315116
"1860","non svt",10.13438018
"1861","non traditional",2.362471439
"1862","nonchalant",-1.546168091
"1863","none the less",-3.308591183
"1864","nonexistent",-2.507549577
"1865","nonsensical",-3.358966824
"1866","nonstop",-1.349006699
"1867","nontheless",-1.169398849
"1868","normal",0.522540718
"1869","northeastern",4.421157613
"1870","northern",2.720661303
"1871","nostalgic",-0.157034467
"1872","nosy",-1.810255103
"1873","not quite mediocre",-0.979653515
"1874","not too subtle",-2.805281856
"1875","notable",0.490027463
"1876","notchy",-1.849627575
"1877","note this",3.880526047
"1878","noteable",0.196871159
"1879","noteworthy",1.560505591
"1880","noticeable",0.665342699
"1881","notorious",-5.83452902
"1882","nouveaux ",10.42045387
"1883","now husband",-1.61721225
"1884","nude",-1.360528645
"1885","numb",-2.516161657
"1886","numeric",1.409823766
"1887","numerical",4.04616246
"1888","numerous",2.679703797
"1889","obligatory",-0.986960052
"1890","obscene",-0.599383893
"1891","observant",-1.21638425
"1892","obtainable",3.1011783
"1893","obtrusive",0.258235989
"1894","obvious",0.069917694
"1895","occaisional",-1.019513418
"1896","occasional",-0.137299675
"1897","odd",-1.071558192
"1898","off cambered",-0.43755889
"1899","off center",2.709885709
"1900","off hook",-1.343699349
"1901","off point",1.391983691
"1902","off road",4.320593715
"1903","off site",5.965420898
"1904","off the line",1.274176539
"1905","off topic",-0.523992378
"1906","offended",-3.95876719
"1907","offensive",-0.562949483
"1908","offhand",-1.227502434
"1909","official",2.643141757
"1910","often used",2.486872951
"1911","oh so",-0.175249796
"1912","oh so close",-1.727249221
"1913","oh so current",-2.708936489
"1914","ok",1.09832159
"1915","okay",-0.075767109
"1916","ol",-1.381347591
"1917","old",1.227222289
"1918","old fashioned",-0.481095052
"1919","old hat",-1.200038668
"1920","old school",0.448022814
"1921","old soul",-2.27552056
"1922","ole",0.112419227
"1923","olfactory",-0.058681859
"1924","olive",2.281217456
"1925","ominous",0.233868339
"1926","omnivorous",-1.15111429
"1927","on chip",5.961352736
"1928","on die",-0.439934247
"1929","on going",3.596662881
"1930","on line",4.070500743
"1931","on off",1.450109454
"1932","on point",0.04778496
"1933","on ramps",-0.080302431
"1934","on screen",2.491232725
"1935","on site",8.18056453
"1936","on the road",0.504063465
"1937","one button",3.374154253
"1938","one cup",1.507526492
"1939","one fourth",0.421225692
"1940","one handed",1.750310471
"1941","one in",0.518136646
"1942","one legged",-1.837549083
"1943","one note",0.438823983
"1944","one of a kind",6.404509719
"1945","one on one",3.970808975
"1946","one page",2.4963892
"1947","one person",-0.47366152
"1948","one quart",2.407785573
"1949","one track",0.660057296
"1950","one two",0.390565891
"1951","one year",1.907591184
"1952","open",2.962840895
"1953","open box",4.375833947
"1954","operational",5.299093684
"1955","operative",-0.504401035
"1956","opportune ",-0.007014898
