1746,0.19999999999999996,the imbalance of our affair was heroic.
1747,1.0,i imagined an onlooker's approving gaze from a corner of the room.
1748,0.0,that well-formed figure slumped in his beaten-up chair.
1749,0.5,i rather loved myself.
1750,0.0,someone had to.
1751,1.5,"i rewarded myself with thoughts of her, mid-ecstasy, and considered the impersonal quality of her pleasures."
1752,0.5,"i was only good enough for her, as many men might be."
1753,-1.25,"i refused the obvious, that her distance was the whip that drove my longing."
1754,-0.5,but here was something strange.
1755,-0.4,"three days before, she had asked a mysterious question."
1756,-0.25,"we were mid-embrace, in the conventional position."
1757,0.0,she drew my face towards hers.
1758,0.0,her look was serious.
1759,0.0,"she whispered, ""tell me something."
1760,0.0,"are you real?"""
1761,0.0,i did not reply.
1762,0.0,she turned her head away so that i saw her in profile as her eyes closed
1763,-0.25,and she lost herself once more in a maze of private pleasure.
1764,0.0,"later that night, i asked her about it."
1765,0.0,was i real?
1766,1.9,"meaning did i really love her, or was i honest, or did i fit her needs so exactly that she might have dreamed me up?"
1767,0.0,i crossed the kitchen to pour the last of the wine.
1768,0.85,the broken fridge door handle needed a sharp sideways pull to engage its lock.
1769,-1.5,"as my hand closed round the cold neck of the bottle, i heard a sound, a creak above my head."
1770,0.25,i had lived long enough beneath miranda's feet to know her steps and their precise direction.
1771,0.0,she had moved across her bedroom and was hesitating in the threshold of her kitchen.
1772,-0.25,i heard the murmur of her voice.
1773,0.0,no reply.
1774,0.0,she took another two steps into the room.
1775,-0.5,the next would bring her onto a floorboard that under pressure made a truncated quacking sound.
1776,0.0,"as i waited to hear it, adam spoke."
1777,0.0,he pushed his chair back as he stood.
1778,0.0,if he was to take another step he would need to untether himself.
1779,-0.75,this he must have achieved because it was his tread that landed on the noisy floorboard.
1780,0.0,"that meant they were standing less than a metre apart, but there was no sound until a minute had passed, and now it was footsteps, two sets, moving back towards the bedroom."
1781,-0.75,i left the fridge door open because the sound of it closing would betray me.
1782,0.4,no choice but to shadow them into my bedroom.
1783,0.0,so i went and stood by my desk and listened.
1784,0.55,"i reckoned i was right under her bed when i heard the murmur of her voice, a command."
1785,0.0,"she must have wanted air in the room, for adam's steps tracked across the room towards the victorian bay."
1786,0.0,only one of its three windows opened.
1787,0.0,even that one was hard to shift on a warm or rainy day.
1788,-1.5,"the old wooden frames shrank or expanded, and something was wrong with the counterweight and hardened rope."
1789,0.0,"our age could devise a passable replica of a human mind, but there was no one in our neighbourhood to fix a sash window, though a few had tried."
1790,0.0,"and how was my mind as i stood directly below, in an identical bay, reproduced by the thousands in late-victorian industrial-scale developments?"
1791,0.15000000000000002,they had spilled across the five-acre fields of hedgerow and boundary oaks that adorned the southern limits of london.
1792,0.0,"not good--my mind, that is."
1793,0.0,"embodied, it told all."
1794,1.25,"shivering, moist, especially on the palms, raised pulse, in a state of elated anticipation."
1795,-1.25,"fear, self-doubt, fury."
1796,1.1,"in my bay, old fitted carpet, stained and worn since the mid-fifties, extended right to the skirting boards."
1797,-0.5,"in miranda's, the carpet gave way to bare boards that, two world wars back, must have been polished to a nut-brown gleam."
1798,-0.4,"some poor girl in white apron and mob cap, on all fours, waxed cloth in hand, never could have dreamed of the kind of being who would one day stand in the place where she crouched."
1799,0.9,"i heard him plant his feet on the old wood, i imagined him stooping to grip the window by the metal fixtures on its lower frame and heave upwards with the strength of four young men."
1800,-2.3499999999999996,there was a silence of straining resistance before the entire window shot upwards and hit the top casing with a rifle crack and a shattering of glass.
1801,1.0,my snort of delight could have given me away.
1802,-1.15,no shortage now of marginally cooler air filling the room.
1803,0.75,my glee faded as adam's footsteps returned to where miranda waited by the bed.
1804,0.6,"as he went towards her, it might have been an apology that he muttered."
1805,1.55,"here was the sound of her forgiving him, for her brief sentence was followed by the entwined mezzo and tenor of their laughter."
1806,0.0,"i had trailed after adam and was once more by the bed, six feet under."
1807,0.0,he had the manual skills to undress her
1808,0.0,and he was undressing her now.
1809,0.25,what else would occupy their silence?
1810,0.0,i knew--of course i knew--that her mattress made no sound.
1811,2.0,"futons, with their japanese promise of a clean and simple life of stripped-back clarity, were the fashion then."
1812,-0.09999999999999998,"and i myself felt washed in clarity, senses cleansed as i stood in the dark and waited."
1813,0.75,"i could have run up the stairs and prevented them, burst into the bedroom like the clownish husband in an old seaside postcard."
1814,2.2,"but my situation had a thrilling aspect, not only of subterfuge and discovery, but of originality, of modern precedence, of being the first to be cuckolded by an artefact."
1815,0.75,"i was of my times, riding the breaking crest of the new, ahead of everyone in enacting that drama of displacement so frequently and gloomily predicted."
1816,-0.25,"another element of my passivity: even at this earliest moment, i knew i had brought the whole thing down on myself."
1817,0.0,but that was for later.
1818,-1.0,"for now, despite the horror of betrayal, it was all too interesting"
1819,-1.5,"and i could not stir from my role of eavesdropper, the blind voyeur, humiliated and alert."
1820,0.8500000000000001,"it was my mind's eyes, or my heart's, that watched as adam and miranda lay down on the unyielding embrace of the futon and found the comfortable posture for a clasp of limbs."
1821,0.0,"i watched as she whiswhispered in his ear, but i did not hear the words."
1822,0.0,she had never whiswhispered in my ear at such times.
1823,0.5,i saw him kiss her--longer and deeper than i had ever kissed her.
1824,-0.4,the arms that heaved up the window frame were tightly around her.
1825,1.25,minutes later i almost looked away as he knelt with reverence to pleasure her with his tongue.
1826,2.85,"this was the celebrated tongue, wet and breathily warm, adept at uvulars and labials, that gave his speech its authenticity."
1827,0.0,"i watched, surprised by nothing."
1828,3.1,"he did not fully satisfy my beloved then, as i would have, but left her arching her slender back, eager for him as he arranged himself above her with smooth, slowloris formality, at which point my humiliation was complete."
1829,-0.5,i saw it all in the dark--men would be obsolete.
1830,-0.25,i wanted to persuade myself that adam felt nothing and could only imitate the motions of abandonment.
1831,0.0,that he could never know what we knew.
1832,0.65,but alan turing himself had often said and written in his youth that the moment we could not tell the difference in behaviour between machine and person was when we must confer humanity on the machine.
1833,-1.75,so when the night air was suddenly penetrated by miranda's extended ecstatic scream that tawhispered to a moan and then a stifled sob--all this
1834,-0.8,i actually heard twenty minutes after the shattering of the window
1835,-0.5,i hated him.
1836,0.0,"early the following morning, for the first time in years, i tipped into my coffee a heaped spoon of sugar."
1837,-1.75,"i watched the confined, nut-brown disc of fluid turn, then slow, in its clockwise motion, then lose all purpose in a chaotic swirl."
1838,-0.25,"tempting, but i resisted a metaphor for my own existence."
1839,0.0,i was trying to think
1840,0.0,and it was barely seven thirty.
1841,0.0,soon adam or miranda or both would appear at my door.
1842,0.75,i wanted my thoughts and attitude in coherent form.
1843,-1.2,"after a night of broken sleep, i was depressed as well as angry with myself, and determined not to appear so."
1844,-0.35,"miranda had kept her distance from me and so, by contemporary standards, a night with someone else, even something else, was not quite a betrayal."
1845,1.15,"as for the ethical dimensions of adam's behaviour, here was a history with a curious beginning."
1846,-2.4000000000000004,"it was during the miners' strike of twelve years before that self-driving cars first appeared on experimental sites, mostly disused airfields, where movie set designers had constructed imitation streets, motorway junctions and various hazards."
1847,1.6,"if artificial intelligence was to guide these vehicles safely home, what set of values or priorities should be assumed in the software?"
1848,0.3500000000000001,"fortunately, in moral philosophy there already existed a wellexplored set of dilemmas known in the business as ""the trolley problem."
1849,1.0,the traffic is flowing nicely.
1850,0.0,on the pavement on your side of the road is a group of children.
1851,1.4,"suddenly one of them, a child of eight, runs out across the road, right into your path."
1852,-0.5,there is a fraction of a second to make a decision--either mow the child down or swerve onto the crowded pavement or into the oncoming traffic and collide head on with a truck at a closing speed of eighty miles an hour.
1853,0.15000000000000002,"you are alone, so that is fine, sacrifice or save yourself."
1854,0.6,what if your spouse and your two children are in the car?
1855,0.8,too easy?
1856,1.2,"what if it is your only daughter, or your grandparents, or your pregnant daughter and your son-in-law, both in their midtwenties?"
1857,0.0,now take into account the occupants of the truck.
1858,-0.25,a fraction of a second is more than enough time for a computer to give thorough consideration to all the issues.
1859,0.0,the decision will depend on the priorities ordered by the software.
1860,0.5,"while mounted policemen charged at miners, and manufacturing towns across the country began their long, sad descent in the because of free markets, the subject of robot ethics was born."
1861,0.4,"the international automobile industry consulted philosophers, judges, specialists in medical ethics, game theorists and parliamentary committees."
1862,0.0,"then, in universities and research institutes, the subject expanded on its own."
1863,1.0499999999999998,"long before the hardware was available, professors and their postdocs devised software that conjured our best selves--tolerant, open-minded, considerate, free of all taint of scheming, malice or prejudice."
1864,2.4,"theorists anticipated a refined artificial intelligence, guided by well-designed principles, that would learn by roaming over thousands, millions, of moral dilemmas."
1865,1.65,"such intelligence could teach us how to be, how to be good."
1866,-2.0,"humans were ethically flawed--inconsistent, emotionally labile, prone to biases, to errors in cognition, many of which were selfserving."
1867,2.3,"long before there was even a suitable lightweight battery to power an artificial human, or the elastic material to provide for its face a set of recognisable expressions, the software existed to make it decent and wise."
1868,1.5,"before we had constructed a robot that could bend and tie an old man's shoelace for him, there was hope that our own creations would redeem us."
1869,0.1,"the life of the self-driving car was short, at least in its first manifestation, and its moral qualities were never really put to the test over time."
1870,-0.15000000000000002,nothing proved more vividly the maxim that technology renders civilisation fragile than the great traffic paralyses of the late seventies.
1871,0.6,"by then, autonomous vehicles comprised seventeen per cent of the total."
1872,-0.5,who can forget that roasting rush-hour evening of the manhattan logjam?
1873,0.0,"due to an exceptional solar pulse, many on-board radars failed at once."
1874,-0.4,"streets and avenues, bridges and tunnels were blocked and took days to untangle."
1875,-2.55,"nine months later, the similar ruhr jam in northern europe caused a short economic downturn and prompted conspiracy theories."
1876,-0.25,teenage hackers with a lust for mayhem?
1877,-1.05,"or an aggressive, disordered, faraway nation with advanced hacking skills?"
1878,-0.44999999999999996,"or, my favourite, an unreconstructed automobile maker loathing the hot breath of the new?"
1879,0.19999999999999996,"apart from our too-busy sun, no culprit was ever found."
1880,2.15,the world's religions and great literatures demonstrated clearly that we knew how to be good.
1881,0.8,"we set out our aspirations in poetry, prose and song, and we knew what to do."
1882,0.050000000000000044,"the problem was in the enactment, consistently and en masse."
1883,0.75,what survived the temporary death of the autonomous car was a dream of redemptive robotic virtue.
1884,0.0,"adam and his cohort were its early embodiment, so the user's manual implied."
1885,0.85,he was supposed to be my moral superior.
1886,0.8,i would never meet anyone better.
1887,-2.2,"had he been my friend, he would have been guilty of a cruel and terrible lapse."
1888,-0.5,"the problem was that i had bought him, he was my expensive possession and it was not clear what his obligations to me were, beyond a vaguely assumed helpfulness."
1889,-0.75,what does the slave owe to the owner?
1890,0.0,"also, miranda did not ""belong"" to me."
1891,0.5,this was clear.
1892,-0.25,i could hear her tell me that i had no good because to feel betrayed.
1893,0.0,"but here was this other matter, which she and i had not yet discussed."
1894,0.9,software engineers from the automobile industry may have helped with adam's moral maps.
1895,0.0,but together we had contributed to his personality.
1896,0.0,"i did not know the extent to which it intruded on, or took priority over, his ethics."
1897,0.0,how deep did personality go?
1898,1.1,a perfectly formed moral system should float free of any particular disposition.
1899,0.0,but could it?
1900,-0.65,"confined to a hard drive, moral software was merely the dry equivalent of the brain-in-a-dish thought experiment that once littered philosophical textbooks."
1901,-1.0,"whereas an artificial human had to get down among us, imperfect, fallen us, and rub along."
1902,-0.9,hands assembled in sterile factory conditions must get dirty.
1903,0.19999999999999996,"to exist in the human moral dimension was to own a body, a voice, a pattern of behaviour, memory and desire, experience solid things and feel pain."
1904,0.7500000000000001,a perfectly honest being engaged in such a way with the world might find miranda difficult to resist.
1905,-0.75,"through the night, i would fantasised adam's destruction."
1906,-1.0,i saw my hands tighten around the rope i used to drag him towards the filthy river wandle.
1907,0.0,if only he had not cost me so much.
1908,0.0,now he was costing me more.
1909,-0.6499999999999999,his moment with miranda could not have been a struggle between principle and the pursuit of pleasure.
1910,0.0,his erotic life was a simulacrum.
1911,1.0,he cared for her as a dishwasher cares for its dishes.
1912,1.3,"he, or his sub-routines, preferred her approval to my wrath."
1913,-0.5,"i also blamed miranda, who had ticked half the boxes and settled many intricacies of his nature."
1914,-0.5,"and for setting her on, i blamed myself."
1915,1.2000000000000002,"i would wanted to ""discover"" adam in just the way i might a new friend, and here he was, a self-declared cad."
1916,0.0,i would wanted to bind myself closer to miranda in the process.
1917,0.8,"well, i had been thinking about her all night."
1918,0.75,it was success all round.
1919,0.0,i heard footsteps on the stairs.
1920,0.0,two sets.
1921,1.0,i drew yesterday's newspaper and my cup towards me and prepared to appear casually absorbed.
1922,1.25,i had my dignity to protect.
1923,0.0,miranda's key turned in the lock.
1924,-0.4,"as she preceded adam into the kitchen, i looked up as though reluctant to be drawn away from my reading."
1925,-0.25,i had just learned from the front page that the first permanent artificial heart had been installed in a man called barney clark.
1926,0.0,"it pained me that she seemed different, refreshed, newly arranged."
1927,0.5,it was another warm day.
1928,-0.09999999999999998,she wore a flimsy pleated skirt formed of two layers of white cheesecloth.
1929,0.0,"as she came towards me, the material brushed a line several inches above her bare knees."
1930,1.0,"no socks, canvas plimsolls of the sort we used to wear at school, and a cotton blouse buttoned chastely to the top."
1931,-0.09999999999999998,there was mockery in all this white.
1932,-0.25,"behind the crown of her head was a clasp i would never seen before, an ornament in bright red plastic, showily cheap."
1933,-0.5,"inconceivable, that adam could have slipped out of the house to buy it for her at simon's with coins taken from the papier-mache bowl in the kitchen."
1934,0.7,"but i conceived it, and experienced a hot jolt which i concealed behind a smile."
1935,-0.75,i was not going to appear crushed.
1936,-0.25,adam had partly hidden himself behind her.
1937,-0.4,"now, when she stopped, he was at her side, but he would not look directly at me."
1938,2.5,"miranda, however, appeared cheerful, with the amused pout of someone about to deliver important good news."
1939,0.0,the kitchen table was between us
1940,0.5,"and they stood before me where i sat, like candidates for a job."
1941,0.5,"at any other time i would have stood to embrace her, offered to make her coffee."
1942,0.0,she was a morning addict and liked it strong.
1943,0.0,"instead, i cocked my head, met her gaze and waited."
1944,0.0,"of course, she was dressed for tennis, the ball was in her--ah,"
1945,-1.5,how i hated my own stupid thoughts.
1946,0.75,i could not imagine any good coming from a conversation with these two.
1947,2.35,far better to contemplate barney's luck with his new heart.
1948,0.0,"she said to adam, ""why do not you . . ."""
1949,0.4,"she indicated his usual chair, and drew it back for him."
1950,1.0,he sat promptly.
1951,0.25,"we watched as he loosened his belt, took the power lead and plugged himself in."
1952,0.0,of course he would be much depleted.
1953,0.0,she reached across his shoulder for the place on his nape and pressed.
1954,1.0,it was clearly by agreement.
1955,-0.6,"as soon as his eyes closed, his head slumped, and we were alone."
1956,0.5,iranda went to the stove and prepared coffee.
1957,1.0,"while her back was still turned she said gaily, ""charlie."
1958,-0.75,"you are being ridiculous."""
1959,0.0,she brought two cups and a jug of milk to the table.
1960,0.5,she was swift and loose in her movements.
1961,0.0,if i had not been there she might have been singing to herself.
1962,-1.0,there was a scent of lemon about her hands.
1963,0.0,i thought she was about to touch my shoulder
1964,0.0,"and i tensed,"
1965,0.0,but she moved away again to the other side of the room.
1966,0.8,"after a moment she said with some delicacy, ""you heard us last night."""
1967,0.0,i did not reply.
1968,0.0,i shrugged.
1969,0.25,"she said, ""if i would gone to bed with a vibrator would you be feeling the same?"""
1970,0.0,she brought the coffee to the table and sat down close to me.
1971,-1.0,"she was being kindly, concerned, in effect casting me as the sulking child, trying to make me forget that she was ten years my junior."
1972,0.75,what was passing between us was our most intimate exchange so far.
1973,-0.75,hostile?
1974,0.0,she had never before referred to any mood-state of mine.
1975,0.4,"she said, ""he has as much consciousness as one."""
1976,0.35,they do not weed the garden.
1977,0.5,he looks like a man.
1978,0.0,"another man."""
1979,-0.25,his cock fills with distilled water.
1980,0.8,"from a reservoir in his right buttock."""
1981,0.5,this was comforting
1982,1.25,but i was determined to be cool.
1983,0.8,she laughed.
1984,0.5,i had never seen her so light and free.
1985,-0.15,"he is a fucking machine."""
1986,-0.15,a fucking machine.
1987,0.1,"if i humped an inflatable sex doll you would feel the same."""
1988,0.0,"i would not think you were having an affair."""
1989,0.0,it will happen again.
1990,-1.5,"it was a rhetorical parry, a cue for her to contradict me."
1991,-1.35,"but i was somewhat provoked by ""tragic."
1992,-0.25,"i said, ""if i was ripping a sex doll apart with a knife, you would be right to be worried."""
1993,0.0,"it is yours."""
1994,0.0,"oh, in that case . . ."
1995,0.75,suppose i told you that i love him.
1996,1.0,my ideal man.
1997,1.5,"brilliant lover, textbook technique, inexhaustible."
1998,-0.75,never hurt by anything i say or do.
1999,2.1,"considerate, obedient even, and knowledgeable, good conversation."
2000,0.5,strong as a dray horse.
2001,0.5,great with the housework.
2002,0.75,"his breath smells like the back of a warm tv set, but i can live with--"""
2003,-0.25,"enough."""
2004,-0.4,"her sarcasm, a novel register, was delivered with much variation of pitch."
2005,0.9,i thought the performance was mean in spirit.
2006,1.0,"for all i knew, she was hiding the truth in plain sight."
2007,0.8,she patted adam's wrist as she smiled at me.
2008,1.35,"in triumph or by way of apology, i could not tell."
2009,-1.4,"i was bound to suspect that a night of exceptional sex was the because of this taunting, airy-headed manner."
2010,0.0,she was harder than ever to read.
2011,0.15000000000000002,i wondered if i could break with her completely.
2012,2.1,"take back adam as my own, retrieve the spare charging cable from upstairs, restore miranda to her role as neighbour and friend, distant friend."
2013,-0.65,"in the manner of thought, the idea was no more than a spark of irritation."
2014,0.5,the notion that immediately followed was that i could never be free of her and would never want to be--most of the time.
2015,0.25,"here she was beside me, close enough for me to feel her summer-morning body warmth."
2016,1.45,"beautiful, pale-skinned, smooth, in bridal white, gazing on me again with affectionate concern now that her teasing was done."
2017,0.8,the look was new.
2018,2.35,"it could be--this was an encouraging thought--that a clever device had performed a service, loosening miranda's warmer feelings."
2019,-0.25,arguing with the person you love is its own peculiar torment.
2020,0.0,the self divides against itself.
2021,0.75,love slugs it out with its freudian opposite.
2022,-1.05,"and if death wins and love dies, who gives a damn?"
2023,-1.75,"you do, which enrages you and makes you more reckless yet."
2024,-0.5,there is intrinsic exhaustion too.
2025,0.5,"both know, or think they know, that a reconciliation must happen, though it could take days, even weeks."
2026,3.3,"the moment, when it comes, will be sweet and promises great tenderness and ecstasy."
2027,-1.0,"so why not make up now, take the shortcut, spare yourselves the effortful rage?"
2028,0.0,neither of you can.
2029,-0.75,"you are on a slide, you have lost control of your feelings, and of your future too."
2030,-0.75,the effort will be compounded so that eventually every unkind word must be unsaid at five times cost.
2031,0.75,"reciprocally, extending forgiveness will require a feat of selfless concentration."
2032,0.35,it was a long while since i would indulged such irresistible folly.
2033,0.0,"miranda and i were not yet rowing, we were parrying, getting close, and i would be the one to get us started."
2034,0.25,"with all this tactical coolness and her sarcasm and now her friendly concern, i felt bottled up."
2035,-0.75,i badly wanted to shout.
2036,-0.25,atavistic masculinity urged it.
2037,-0.5,"my faithless lover, brazen, with another man, within my hearing."
2038,0.0,it should have been simple.
2039,0.0,"it was not my origins, social or geographical, that held me back."
2040,0.6,only modern logic.
2041,0.8,"perhaps she was right,"
2042,0.8,"adam did not qualify, he was not a man."
2043,0.0,persona non grata.
2044,0.0,he was a bipedal vibrator
2045,0.0,and i was the very latest in cuckolds.
2046,0.30000000000000004,"to justify my rage i needed to convince myself that he had agency, motivation, subjective feelings, self-awareness---"
2047,-1.65,"the entire package, including treachery, betrayal, deviousness."
2048,0.0,machine consciousness--was it possible?
2049,0.0,that old question.
2050,0.0,i opted for alan turing's protocol.
2051,0.5,its beauty and simplicity never appealed to me more than it did now.
2052,1.25,the master came to my rescue.
2053,0.0,i make the same assumption about you.
2054,0.0,about everybody.
2055,0.0,we all do.
2056,-0.8,you fucked him.
2057,-0.75,i am angry.
2058,0.5,i am amazed you are surprised.
2059,0.0,"if that is what you really are."""
2060,-1.5,"saying the word ""angry"" made me raise my voice in anger."
2061,0.5,i felt a surge of exquisite release.
2062,0.0,we were getting started.
2063,-0.5,but she clung for the moment to a defensive mode.
2064,-1.0,"curiosity, the forbidden fruit, condemned by god, and marcus aurelius, and st. augustine."
2065,0.0,that did it.
2066,0.0,i had crossed the line.
2067,-1.0,she pushed her chair back with a noisy scrape.
2068,-0.75,her pallor darkened.
2069,0.0,her pulse was up.
2070,-0.8,i had got what i ridiculously wanted.
2071,0.5,"she said, ""you were keen on an eve."
2072,0.0,why was that?
2073,0.0,what were you wanting with an eve?
2074,1.0,"tell the truth, charlie."""
2075,-1.0,you should have let adam fuck you.
2076,0.0,i could see you wanted it.
2077,-0.5,"but you are too uptight."""
2078,0.8,it had taken all of my twenties to learn from women combatants that in a full-on row it was not necessary to respond to the last thing said.
2079,0.5,generally it was best not to.
2080,-1.25,"in an attacking move, ignore bishop or castle."
2081,0.6,logic and straight lines were out.
2082,1.1,best to rely on the knight.
2083,-1.75,"i said, ""it must have occurred to you last night, lying under a plastic robot, screaming your head off, that it is the human factor you hate."""
2084,0.0,"she said, ""you just told me he is human."""
2085,-0.5,nothing too complicated.
2086,0.0,"that is what turns you on."""
2087,0.0,she knew a knight's move too.
2088,0.0,i waited.
2089,0.5,you think making a woman come is an achievement.
2090,0.5,"your achievement."""
2091,0.0,she was standing now.
2092,1.0,"adoring yourself in the mirror."""
2093,-1.0,an excusable error.
2094,0.0,my days sometimes began with an unspoken soliloquy.
2095,0.0,"a matter of seconds, usually after shaving."
2096,2.0,"i dried my face, looked myself in the eye, listed failings, the usual: money, living quarters, no serious work and, lately, miranda--lack of progress, now this."
2097,-0.19999999999999996,"i also set myself tasks for the day ahead, trivial stuff, embarrassing to relate."
2098,-0.75,take out the rubbish.
2099,0.0,drink less.
2100,0.0,get a haircut.
2101,0.0,get out of commodities.
2102,0.0,i never thought i would been observed.
2103,0.0,"a bathroom door, hers or mine, could have been ajar."
2104,0.0,perhaps my lips were moving.
2105,0.6,but this was not the time to set miranda straight.
2106,-1.0,across from us sat comatose adam.
2107,-0.9,"glancing at him now, at the muscular forearms, the steep angle of his nose, and feeling a prick of resentment, i remembered."
2108,0.0,"as i said the words, i knew i could be making an important mistake."
2109,0.25,it worked.
2110,-1.0,her face went slack as she turned away from me and returned to the other side of the kitchen.
2111,0.0,half a minute passed.
2112,-1.0,"she was by the cooker, staring into the corner, worrying something in her hand, a corkscrew, a cork or a flap of wine-bottle foil."
2113,-1.5,"as the silence went on, i was looking at the line of her shoulders, wondering if she was crying, whether, in my ignorance, i would gone too far."
2114,0.8,"but when she turned at last to look at me she was composed, her face was dry."
2115,0.0,i nodded towards adam.
2116,0.0,she took this in
2117,1.0,"and then she said, ""i do not understand."
2118,0.0,her voice was small.
2119,0.0,"i added, ""he is probably looked me up too."""
2120,-0.30000000000000004,"with this, the row collapsed in on itself, without reconciliation or estrangement."
2121,0.5,now we were united against adam.
2122,-0.6,but that was not my immediate concern.
2123,0.09999999999999998,"the delicate trick was to appear to know a lot in order to find out something, anything."
2124,0.5,"i said, ""you could call it curiosity on adam's part."
2125,1.5,"or regard it as some kind of algorithm."""
2126,0.8,turing's point precisely.
2127,0.0,but i said nothing.
2128,-1.0,the object in her hand was a teaspoon.
2129,0.25,"she rolled it restlessly, worked it between her fingers, transferred it to her left and began again, then handed it back."
2130,0.0,she was not aware of what she was doing.
2131,-0.75,it was unpleasant to watch.
2132,1.55,how much easier it would have been if i did not love her.
2133,1.05,then i could have been alive to her needs instead of calculating my own as well.
2134,2.0,"i had to know what had happened in court, then understand, embrace, support, forgive--whatever was required."
2135,0.25,self-interest dressed as kindness.
2136,0.5,but it was also kindness.
2137,-0.75,my fraudulent voice sounded thin in my ears.
2138,0.0,she came back to the table and sat heavily.
2139,0.5,"she said through a clotted throat she would not make the effort to clear, ""no one does."
2140,0.0,at last she looked at me directly.
2141,-1.75,there was nothing sorrowful or needy in her gaze.
2142,-1.5,her eyes were hard with stubborn defiance.
2143,0.0,"i said gently, ""you could tell me."""
2144,-0.5,"she gave me a look of pity and faintly shook her head. """
2145,-1.5,"adam read me the judge's summing-up,"" i lied again as i remembered that he had told me she was the liar."
2146,-0.5,malicious.
2147,-0.6,"her elbows were on the table, her hands partly obscured her mouth."
2148,0.0,she was looking away towards the window.
2149,0.0,i blundered on.
2150,0.5,at last she cleared her throat.
2151,0.0,but i know this is on your mind all the time.
2152,0.0,"i want to help you."""
2153,0.0,this was when she should have put her hand in mine and told me everything.
2154,-0.5,"instead, she was bitter. """
2155,1.0,do not you understand?
2156,-0.75,"he is still in prison."""
2157,0.0,"then he is out."""
2158,0.0,"she raised her voice. """
2159,0.0,"so how are you going to help with that?"""
2160,0.0,she sighed.
2161,0.25,her voice went quiet.
2162,0.0,"do you know something?"""
2163,0.0,i waited.
2164,0.0,"come on."""
2165,0.0,i reached for her hand but she moved it away.
2166,1.0,"i said, ""i understand."
2167,0.0,but now i know
2168,0.0,and it does not change my feelings.
2169,0.0,"i am on your side."""
2170,-0.25,she sprang up from the table.
2171,-1.0,it is disgusting.
2172,-1.0,"it is disgusting that you know this about me."""
2173,-0.95,"her parody was savage, catching too well the meagre tone of my deception."
2174,0.0,now she was looking at me differently.
2175,0.0,she was about to say something else.
2176,0.0,"but just at that moment, adam opened his eyes."
2177,0.0,she must have powered him up without my noticing.
2178,0.0,"she said, ""ok."
2179,0.0,here's something you did not get from the press.
2180,0.0,i was in salisbury last month.
2181,-0.5,"someone came to the door, a wiry guy with missing teeth."
2182,0.0,he had a message.
2183,0.0,"when peter gorringe gets out in three months."""
2184,-2.45,"in moments of stress, and fear is little else, a timid muscle in my right eyelid goes into spasm."
2185,-1.8,"i cupped a hand over my brow in an attitude of concentration, even though i knew the writhing beneath the skin was invisible to others."
2186,0.0,"she added, ""it was his cellmate."
2187,0.0,"he said gorringe was serious."""
2188,-1.0,she was snappish.
2189,0.0,"meaning what?"""
2190,-0.5,"you, not we--i saw in her blink and fractional recoil how she took this in."
2191,0.0,my phrasing was deliberate.
2192,-0.5,"i would offered help several times and been brushed off, even mocked."
2193,0.0,"now i saw just how much help she needed, i held back and let her ask for it."
2194,0.0,perhaps she would not.
2195,-0.25,"i conjured this gorringe, a large type, stepping from the prison gym, adept in forms of industrial violence."
2196,-0.5,"a tamping iron, a meat hook, a boiler wrench."
2197,0.0,adam was looking at me intently as he listened to miranda.
2198,-0.19999999999999996,"in effect, she was asking for my assistance as she went on to describe her frustrations."
2199,-1.0,the police were reluctant to act against a crime not yet committed.
2200,0.0,she had no proof.
2201,-0.75,"gorringe's threat had been merely verbal, made through an intermediary."
2202,0.9,"she persisted, and finally an officer agreed to interview him."
2203,-0.75,the prison was north of manchester and the meeting took a month to arrange.
2204,1.0,"peter gorringe, relaxed and cheerful, charmed the police sergeant."
2205,0.25,"it was a joke, he had said, this talk of killing."
2206,-0.75,"merely a manner of speaking, as in--this was in the policeman's notes--""i would kill for a chicken madras."
2207,0.4,"he may have said something in front of his cellmate, a none-too-bright fellow, now released."
2208,0.4,this fellow must have been passing through salisbury and thought he would deliver the message.
2209,-0.5,he was always a little bit vindictive.
2210,0.25,"the policeman wrote all this down, delivered a caution, and the two men, finding common ground in their lifelong support for manchester city, parted after a handshake."
2211,0.5,i listened as best i could.
2212,-0.25,anxiety is a great diluter of attention.
2213,1.0,"adam listened too, nodding sagely, as if he would not been powered down this past hour and understood everything already."
2214,-0.75,"miranda's mood-tone, to which i was so closely attuned, was lightly tinged with indignation, now directed at the authorities rather than me."
2215,0.55,"not believing anything gorringe had told the detective sergeant, she would been to the weekly surgery of our clapham mp--labour, of course, a tough old bird, union organiser, scourge of the bankers."
2216,-0.25,she directed miranda back to the police.
2217,-0.75,her prospective murder was not a constituency matter.
2218,0.0,"after this account, a silence."
2219,-0.75,i was preoccupied by the obvious question my own deceit prevented me from asking.
2220,-0.5,what had she done to deserve a death?
2221,0.0,"adam said, ""does gorringe know this address?"""
2222,-0.4,"she responded to these plodding questions as though they came from a real person, an investigating detective, not ""a fucking machine."""
2223,0.5,"since adam did not ask, it was clear he already knew what miranda had done,"
2224,-1.0,"what monstrous act, to provoke gorringe."
2225,0.0,none of this was adam's business
2226,-0.75,and i was wondering about his kill switch.
2227,-0.75,"i wanted more coffee, but i felt too weary to get up from my chair to make it."
2228,1.2000000000000002,then we heard footsteps along the narrow path between the houses that leads to the shared front door.
